Course ID,Course Name,Average Rating,Average Sentiment Score,Average Score,Platform,Institution,Course URL,Number of Ratings,Number of Reviews
2267906,Chrome Extensions: Beginners Guide to Building & Publishing,5.0,4.24,9.24,Udemy ,Not Available,Not Available,2,2
2270516,Master ASP.NET MVC Core 2.2,5.0,4.44,9.44,Udemy ,Not Available,Not Available,2,2
2271190,Project in DevOps - Build Real World Processes,3.0,3.34,6.34,Udemy ,Not Available,Not Available,4,4
2271214,Learn DevOps: Infrastructure Automation With Terraform,4.6875,4.2275,8.915000000000001,Udemy ,Not Available,Not Available,8,8
2271718,Projects in Laravel: Learn Laravel Building 10 Projects,4.75,4.495,9.245,Udemy ,Not Available,Not Available,4,4
2271790,Alteryx Bootcamp,4.26,4.1816,8.4416,Udemy ,Not Available,Not Available,25,25
2271958,The iOS Development Animations Course - Swift 5 & Xcode 10,5.0,4.369999999999999,9.37,Udemy ,Not Available,Not Available,2,2
2272508,The Complete Full-Stack JavaScript Course!,4.483870967741935,4.145806451612904,8.629677419354838,Udemy ,Not Available,Not Available,31,31
2272732,Codeigniter: Learn concepts of Codeigniter [WEEKLY UPDATED],4.125,4.255,8.379999999999999,Udemy ,Not Available,Not Available,4,4
2273220,Intro To HTML & CSS: Web Development For Beginners,4.666666666666667,3.973333333333333,8.64,Udemy ,Not Available,Not Available,6,6
2273582,Complete C# Unity Developer 2D: Learn to Code Making Games,5.0,3.44,8.44,Udemy ,Not Available,Not Available,2,2
2274095,"Full-Stack React, Python, and GraphQL",3.611111111111111,3.915555555555556,7.526666666666667,Udemy ,Not Available,Not Available,9,9
2274825,Advanced iOS: Volume Two - All projects updated to Swift 5,4.5,4.32,8.82,Udemy ,Not Available,Not Available,1,1
2274981,Create Responsive Websites: From PSD Design to Code As a Pro,2.75,4.07,6.82,Udemy ,Not Available,Not Available,2,2
22750,Advanced C++ Programming Training Course,4.10377358490566,3.8735849056603775,7.977358490566038,Udemy ,Not Available,Not Available,53,53
2275171,Android N: From Beginner to Paid Professional,4.0,4.17,8.17,Udemy ,Not Available,Not Available,2,2
2275469,Javascript: Deep learning of FUNCTIONS in Javascript,4.535714285714286,4.067142857142857,8.602857142857143,Udemy ,Not Available,Not Available,28,28
2275945,The Complete JavaScript Course 2019: Build Real Projects!,4.5,4.39,8.89,Udemy ,Not Available,Not Available,2,2
227614,Learning Sass - CSS Just Got Exciting.,4.666666666666667,4.04,8.706666666666665,Udemy ,Not Available,Not Available,3,3
2276597,Lightning Web Component Development,5.0,3.72,8.719999999999999,Udemy ,Not Available,Not Available,1,1
2277219,Introduction to MongoDB,4.6,3.4799999999999995,8.08,Udemy ,Not Available,Not Available,5,5
2277883,The Complete Java Developer Course: Beginner To Expert,4.0,4.44,8.44,Udemy ,Not Available,Not Available,1,1
2278087,iOS 12 & Swift - The Complete iOS App Development Bootcamp,3.875,3.51,7.385,Udemy ,Not Available,Not Available,4,4
227826,Learn PHP Model View Controller Pattern (PHP MVC),4.208333333333333,3.983333333333333,8.191666666666666,Udemy ,Not Available,Not Available,12,12
227838,Spring & Hibernate for Beginners (includes Spring Boot),4.555555555555555,3.811111111111111,8.366666666666667,Udemy ,Not Available,Not Available,9,9
2278575,Complete Python Course: from Basics to Brilliance in HD,2.6666666666666665,3.6466666666666665,6.313333333333333,Udemy ,Not Available,Not Available,3,3
2278579,Beginner level training of ES 6 and ECMAscript 6,3.8333333333333335,4.546666666666667,8.38,Udemy ,Not Available,Not Available,3,3
2279092,Apache Maven: Beginner to Guru,3.5,3.76,7.26,Udemy ,Not Available,Not Available,1,1
2279204,"Git Complete: The definitive, step-by-step guide to Git",3.0,3.0,6.0,Udemy ,Not Available,Not Available,1,1
2279412,Complete UiPath RPA Developer Course: Build 7 Robots,4.307692307692308,4.058076923076923,8.36576923076923,Udemy ,Not Available,Not Available,52,52
2279750,Complete ASP NET MVC Web Development - Newbie to Ninja!,4.5,3.0700000000000003,7.57,Udemy ,Not Available,Not Available,2,2
2280042,Accelerated Spring Boot With MongoDB,4.107142857142857,3.815714285714286,7.922857142857143,Udemy ,Not Available,Not Available,14,14
2280762,Automate the Boring Stuff with Python Programming,4.75,3.73,8.48,Udemy ,Not Available,Not Available,4,4
2281228,Postman: The Complete Guide - REST API Testing,4.75,3.73,8.48,Udemy ,Not Available,Not Available,2,2
2281524,Hacking with Swift 2 - Beginner to Pro - Build 20 Apps,3.5,3.58,7.08,Udemy ,Not Available,Not Available,1,1
2281526,Ultimate Web Designer & Developer Course: Build 23 Projects!,4.571428571428571,4.022857142857143,8.594285714285714,Udemy ,Not Available,Not Available,14,14
2281758,Python for Financial Analysis and Algorithmic Trading,4.5,3.3266666666666667,7.826666666666667,Udemy ,Not Available,Not Available,3,3
2282160,Complete Guide to Creating COCO Datasets,4.642857142857143,3.825714285714285,8.468571428571428,Udemy ,Not Available,Not Available,7,7
2282214,Visual Studio Code Crash Course 2019,4.125,4.125,8.25,Udemy ,Not Available,Not Available,4,4
2282378,Javascript: Mastering Classes & Modules in Javascript OOP,4.809523809523809,3.801904761904762,8.611428571428572,Udemy ,Not Available,Not Available,21,21
2282394,Modern JavaScript (from Novice to Ninja),4.269230769230769,4.247692307692308,8.516923076923076,Udemy ,Not Available,Not Available,13,13
2282472,The Complete Android + Kotlin Developer CourseÃ¢Â„Â¢,4.0,4.67,8.67,Udemy ,Not Available,Not Available,2,2
2282678,Teach Your Kids to Code: Learn Python Programming at Any Age,5.0,4.11,9.11,,Not Available,Not Available,2,2
2283012,Learn and Understand AngularJS,4.666666666666667,4.13,8.796666666666667,Udemy ,Not Available,Not Available,6,6
2283238,Custom Theme Creation for WordPress using HTML5 and CSS3,5.0,3.14,8.14,Udemy ,Not Available,Not Available,2,2
2283572,The Complete ARKit Course - Build 11 Augmented Reality Apps,4.75,4.359999999999999,9.11,Udemy ,Not Available,Not Available,4,4
2283588,The Complete Oracle SQL Certification Course,4.5,3.88,8.379999999999999,Udemy ,Not Available,Not Available,2,2
2283748,"Git Complete: The definitive, step-by-step guide to Git",5.0,2.1100000000000003,7.11,Udemy ,Not Available,Not Available,2,2
2284042,The Complete Android Oreo Developer Course - Build 23 Apps!,4.25,3.86,8.11,Udemy ,Not Available,Not Available,4,4
2285115,Learn Parallel Programming with C# and .NET,3.0,1.86,4.86,Udemy ,Not Available,Not Available,1,1
2285509,Professional Ruby on Rails Developer with Rails 5,4.125,3.335,7.460000000000001,Udemy ,Not Available,Not Available,4,4
2286077,Ultimate Web Designer & Developer Course: Build 23 Projects!,2.6666666666666665,3.1,5.766666666666667,Udemy ,Not Available,Not Available,3,3
2286113,Create a Shopify Dropshipping Store in 1 hour,3.75,4.38,8.13,Udemy ,Not Available,Not Available,2,2
2286399,C#.NET LINQ Tutorial - LINQ Fundamentals,4.5,3.0,7.5,Udemy ,Not Available,Not Available,1,1
2287089,Advanced Automation Testing with Quick Test Pro (QTP) or UFT,3.6,3.6,7.2,Udemy ,Not Available,Not Available,5,5
2287691,The Complete Python 3 Course: Beginner to Advanced!,5.0,4.52,9.52,Udemy ,Not Available,Not Available,1,1
2287821,JSF 2.2 - Java Server Faces for Beginners - Build a DB App,4.75,3.95,8.7,Udemy ,Not Available,Not Available,2,2
2288555,Flutter Blog app Using Firestore Build ios & Android App,3.7142857142857135,4.025714285714286,7.74,Udemy ,Not Available,Not Available,7,7
2289251,The HTML Web developer Bootcamp,4.428571428571429,4.234285714285714,8.662857142857144,Udemy ,Not Available,Not Available,7,7
2289329,iOS 12 & Swift - The Complete iOS App Development Bootcamp,5.0,4.28,9.28,Udemy ,Not Available,Not Available,1,1
2289605,Unity Game Boost: Build a Video Reward System,4.8,4.056,8.856,Udemy ,Not Available,Not Available,5,5
2290225,Complete software developer bootcamp. Zero to Hero in 2019!,4.416666666666667,4.28,8.696666666666667,Udemy ,Not Available,Not Available,12,12
2290699,Complete Step By Step Java For Testers,5.0,4.22,9.22,Udemy ,Not Available,Not Available,1,1
2290725,"Software Testing: WEB, Mobile, API + 12 tools + ISTQB exam",4.888888888888889,4.0888888888888895,8.977777777777778,Udemy ,Not Available,Not Available,9,9
2291303,JSF 2.2 - Java Server Faces for Beginners - Build a DB App,4.0,4.28,8.280000000000001,Udemy ,Not Available,Not Available,1,1
2291467,500+ Software programming practices for Absolute beginners,4.571428571428571,3.84,8.411428571428571,Udemy ,Not Available,Not Available,7,7
2291667,Git a Web Developer Job: Mastering the Modern Workflow,4.2,4.256,8.456,Udemy ,Not Available,Not Available,5,5
2291985,The Complete PHP CodeIgniter Course: Beginner To Advanced,4.5,3.88,8.379999999999999,Udemy ,Not Available,Not Available,1,1
2292009,"Ionic 4 - Build iOS, Android & Web Apps with Ionic & Angular",4.666666666666667,4.86,9.526666666666666,Udemy ,Not Available,Not Available,3,3
2293241,React Pizza Shop - Ordering Food with Hooks and Firebase,4.25,4.154999999999999,8.405,Udemy ,Not Available,Not Available,4,4
2293579,React Node FullStack - Ecommerce from Scratch to Deployment,4.366666666666666,3.749333333333333,8.116,Udemy ,Not Available,Not Available,15,15
229364,"Node.js, Express & MongoDB Dev to Deployment",3.0,4.66,7.66,Udemy ,Not Available,Not Available,1,1
2293709,Learn Python Fast and Easy Way,4.0,4.48,8.48,Udemy ,Not Available,Not Available,1,1
2293851,Unreal Engine C++ The Ultimate Game Developer Course,4.2727272727272725,4.121818181818182,8.394545454545455,Udemy ,Not Available,Not Available,33,33
2294275,In-Depth Software Testing Training Course From Scratch,4.142857142857143,4.054285714285714,8.197142857142858,Udemy ,Not Available,Not Available,7,7
2294539,Python Programming for Beginners,5.0,4.14,9.14,Udemy ,Not Available,Not Available,1,1
2294585,The Complete Web Developer in 2019: Zero to Mastery,5.0,1.82,6.82,Udemy ,Not Available,Not Available,1,1
2294837,Learn Symfony 3 framework by practical examples,3.375,3.41,6.784999999999999,Udemy ,Not Available,Not Available,4,4
2294845,"React Native QuickStart, Build Real App with Deezer API",4.375,4.720000000000001,9.095,Udemy ,Not Available,Not Available,4,4
2294859,Shader Development from Scratch for Unity with Cg,4.5625,4.15,8.7125,Udemy ,Not Available,Not Available,8,8
2294867,R Tidyverse Reporting and Analytics for Excel Users,5.0,4.86,9.86,Udemy ,Not Available,Not Available,1,1
2294877,Understanding TypeScript,4.8,4.452,9.252,Udemy ,Not Available,Not Available,5,5
2294883,Learn HTML5 Programming From Scratch,4.222222222222222,3.984444444444444,8.206666666666667,Udemy ,Not Available,Not Available,9,9
2294893,Project in DevOps - Build Real World Processes,4.333333333333333,4.073333333333333,8.406666666666666,Udemy ,Not Available,Not Available,3,3
2294899,Become a Certified Web Developer,3.9,4.268,8.168000000000001,Udemy ,Not Available,Not Available,5,5
2295071,Ionic Master Course - The New Generation of Mobile Apps,3.8333333333333335,3.7266666666666666,7.56,Udemy ,Not Available,Not Available,3,3
2295373,Build a Realtime App with React Hooks and GraphQL,4.583333333333333,3.74,8.323333333333332,Udemy ,Not Available,Not Available,6,6
2296484,The Complete Flutter Development Bootcamp with Dart,3.928571428571429,4.197142857142857,8.125714285714286,Udemy ,Not Available,Not Available,7,7
2297050,The Complete JavaScript Course 2019: Build Real Projects!,3.5,4.58,8.08,Udemy ,Not Available,Not Available,1,1
2297076,The Unity C# Survival Guide,5.0,4.2,9.2,Udemy ,Not Available,Not Available,1,1
2297232,Java for Absolute Beginners,5.0,4.8,9.8,Udemy ,Not Available,Not Available,1,1
2297262,"Build Responsive Website Using HTML5, CSS3, JS And Bootstrap",5.0,3.88,8.879999999999999,Udemy ,Not Available,Not Available,1,1
2297314,Go: The Complete Developer's Guide (Golang),4.0,4.12,8.120000000000001,Udemy ,Not Available,Not Available,1,1
2297638,Learn Dart 2 in 90 minutes,4.25,3.35,7.6,Udemy ,Not Available,Not Available,2,2
2297668,Teach Your Kids to Code: Learn Python Programming at Any Age,4.5,3.88,8.379999999999999,Udemy ,Not Available,Not Available,1,1
2297720,Android O & Java - The Complete Android Development Bootcamp,5.0,4.44,9.44,Udemy ,Not Available,Not Available,1,1
2297936,Using Windows Registry in C# to Create Professional C# Apps,5.0,4.506666666666667,9.506666666666668,Udemy ,Not Available,Not Available,3,3
2298046,The Complete PHP MYSQL Professional Course with 5 Projects,5.0,4.62,9.62,Udemy ,Not Available,Not Available,1,1
2298390,The Complete Android N Developer Course,4.4,4.168,8.568,Udemy ,Not Available,Not Available,5,5
2298912,The Complete React Developer Course (w/ Hooks and Redux),5.0,4.48,9.48,Udemy ,Not Available,Not Available,1,1
2299198,Mastering Mobile App Design With Sketch 3,3.875,3.595,7.47,Udemy ,Not Available,Not Available,4,4
2299970,Automated Software Testing with Cypress,4.235294117647059,4.31764705882353,8.552941176470588,Udemy ,Not Available,Not Available,17,17
2301426,The Python Mega Course: Build 10 Real World Applications,1.5,4.1,5.6,Udemy ,Not Available,Not Available,1,1
2302230,Angular & NodeJS - The MEAN Stack Guide,5.0,4.52,9.52,Udemy ,Not Available,Not Available,1,1
2302970,The Complete MySQL Developer Course,4.666666666666667,4.226666666666667,8.893333333333333,Udemy ,Not Available,Not Available,3,3
2303174,Selenium WebDriver with Java -Basics to Advanced+Frameworks,4.318181818181818,3.936363636363636,8.254545454545454,Udemy ,Not Available,Not Available,11,11
2303438,JavaScript Arrays - A beginner's guide to Arrays (2019),3.625,4.58,8.205,Udemy ,Not Available,Not Available,4,4
2303812,Accelerated ES6 JavaScript Training,4.75,3.44,8.19,Udemy ,Not Available,Not Available,2,2
2304802,"Python 3 in 1: Basics, Advanced and Django",3.75,4.58,8.33,Udemy ,Not Available,Not Available,2,2
2304884,The Complete Android & Java Developer Course - Build 21 Apps,4.916666666666667,4.203333333333333,9.12,Udemy ,Not Available,Not Available,6,6
2305152,Quasar Framework: Cross-Platform Vue JS Vuex & Firebase Apps,4.727272727272728,4.238181818181818,8.965454545454547,Udemy ,Not Available,Not Available,11,11
2305764,"Understanding Jira for users, managers and admins",5.0,3.88,8.879999999999999,Udemy ,Not Available,Not Available,1,1
230590,Docker Crash Course for busy DevOps and Developers,4.236363636363636,3.987636363636363,8.224,Udemy ,Not Available,Not Available,55,55
2306100,Game Development/Art : Create a 2D Action Game with Unity/C#,4.357142857142857,4.374285714285714,8.731428571428571,Udemy ,Not Available,Not Available,7,7
2306556,AngularJS JumpStart with Dan Wahlin,4.444444444444445,3.964444444444444,8.408888888888889,Udemy ,Not Available,Not Available,9,9
2306744,Projects in Hadoop and Big Data - Learn by Building Apps,1.0,3.0,4.0,Udemy ,Not Available,Not Available,1,1
2306900,How to Program Voxel Worlds Like Minecraft with C# in Unity,4.333333333333333,3.553333333333333,7.886666666666667,Udemy ,Not Available,Not Available,3,3
2306906,The Complete iOS 11 & Swift Developer Course - Build 20 Apps,4.0,4.452,8.452,Udemy ,Not Available,Not Available,5,5
2307006,Deploy Machine Learning & NLP Models with Dockers (DevOps),1.0,2.52,3.52,Udemy ,Not Available,Not Available,1,1
2307062,The Complete iOS 11 & Swift Developer Course - Build 20 Apps,5.0,3.76,8.76,Udemy ,Not Available,Not Available,1,1
2307078,Mapping and Styling in D3,2.0,3.88,5.88,Udemy ,Not Available,Not Available,1,1
2307196,Learn PHP Fundamentals From Scratch,3.625,2.51,6.135,Udemy ,Not Available,Not Available,4,4
2307872,Angular 2+ with Typescript - Essential Training,4.0,3.64,7.640000000000001,Udemy ,Not Available,Not Available,2,2
2308032,Angular Testing Masterclass (with FREE E-Book),4.25,4.224,8.474,Udemy ,Not Available,Not Available,10,10
2308142,Learn C# With Windows Forms and  SQL Server,3.5,4.79,8.29,Udemy ,Not Available,Not Available,2,2
2308398,Javascript for Beginners Learn by Doing Practical Exercises,4.0,3.74,7.739999999999999,Udemy ,Not Available,Not Available,3,3
230886,Complete IOS 8 and Xcode 6 Guide - Make iPhone & iPad Apps,3.3,4.332,7.632,Udemy ,Not Available,Not Available,5,5
2309396,Vue JS 2 - The Complete Guide (incl. Vue Router & Vuex),4.666666666666667,4.266666666666667,8.933333333333334,Udemy ,Not Available,Not Available,6,6
2309602,"Gitlab CI: Pipelines, CI/CD and DevOps for Beginners",4.34375,4.26875,8.6125,Udemy ,Not Available,Not Available,16,16
2309996,Angular 8 (formerly Angular 2) - The Complete Guide,5.0,4.54,9.54,Udemy ,Not Available,Not Available,1,1
2310660,Scrum Certification Prep +Scrum Master+ Agile Scrum Training,4.666666666666667,4.34,9.006666666666666,Udemy ,Not Available,Not Available,3,3
2311340,The Complete Web Developer Course 2.0,3.333333333333333,3.7066666666666666,7.04,Udemy ,Not Available,Not Available,3,3
2311556,Complete ASP.NET Core 2.0 with Razor Pages,5.0,4.62,9.62,Udemy ,Not Available,Not Available,1,1
